Client ID,Age,"Gender 
1: Female, 2: Male",County,Income Group,
5167,46,1,Dublin,10001 - 40000,
5168,38,0,Cork,10001 - 40000,
5169,40,0,Dublin,10001 - 40000,
5170,23,1,Offaly,10001 - 40000,
5171,66,1,Dublin,60001 - 100000,
5172,52,0,Cork,60001 - 100000,
5173,44,1,Cavan,60001 - 100000,
5174,24,1,Dublin,40001 - 60000,
5175,24,0,Waterford,10001 - 40000,
5176,51,0,Galway,10001 - 40000,
5177,41,1,Kilkenny,10001 - 40000,
5178,50,0,Dublin,10001 - 40000,
5179,60,1,Dublin,10001 - 40000,
5180,30,1,Cork,60001 - 100000,
5181,59,0,Dublin,10001 - 40000,
5182,37,1,Clare,100000+,
5183,69,1,Dublin,10001 - 40000,
5184,20,0,Dublin,10001 - 40000,
5185,44,1,Cork,10001 - 40000,
5186,54,0,Dublin,10001 - 40000,
5187,46,1,Cavan,60001 - 100000,
5188,59,1,Carlow,10001 - 40000,
5189,58,0,Kildare,10001 - 40000,
5190,55,1,Dublin,10001 - 40000,
5191,22,1,Dublin,40001 - 60000,
5192,41,1,Monaghan,10001 - 40000,
5193,47,0,Dublin,60001 - 100000,
5194,44,1,Dublin,10001 - 40000,
5195,56,1,Longford,60001 - 100000,
5196,28,1,Limerick,10001 - 40000,
5197,68,0,Dublin,10001 - 40000,
5198,33,0,Clare,10001 - 40000,
5199,33,0,Laois,40001 - 60000,
5200,46,0,Limerick,10001 - 40000,
5201,68,0,Kilkenny,10001 - 40000,
5202,56,0,Dublin,10001 - 40000,
5203,34,0,Dublin,10001 - 40000,
5204,29,0,Cork,10001 - 40000,
5205,51,0,Dublin,10001 - 40000,
5206,54,1,Dublin,60001 - 100000,
5207,51,1,Dublin,10001 - 40000,
5208,64,0,Offaly,10001 - 40000,
5209,24,0,Offaly,10001 - 40000,
5210,63,0,Dublin,10001 - 40000,
5211,28,0,Dublin,0 - 10000,
5212,35,1,Clare,10001 - 40000,
5213,41,1,Cork,10001 - 40000,
5214,39,1,Dublin,10001 - 40000,
5215,40,1,Dublin,10001 - 40000,
5216,41,0,Cork,10001 - 40000,
5217,67,0,Dublin,10001 - 40000,
5218,48,1,Cork,10001 - 40000,
5219,21,0,Dublin,10001 - 40000,
5220,47,0,Dublin,40001 - 60000,
5221,35,1,Kerry,10001 - 40000,
5222,31,1,Dublin,100000+,
5223,45,0,Dublin,0 - 10000,
5224,57,0,Clare,60001 - 100000,
5225,25,1,Dublin,10001 - 40000,
5226,45,1,Clare,10001 - 40000,
5227,59,1,Louth,10001 - 40000,
5228,45,0,Offaly,10001 - 40000,
5229,55,0,Dublin,10001 - 40000,
5230,46,1,Cavan,10001 - 40000,
5231,51,0,Kerry,40001 - 60000,
5232,65,0,Dublin,10001 - 40000,
5233,57,1,Dublin,10001 - 40000,
5234,62,0,Louth,40001 - 60000,
5235,54,1,Wicklow,10001 - 40000,
5236,35,1,Dublin,0 - 10000,
5237,45,1,Cork,10001 - 40000,
5238,67,1,Tipperary,60001 - 100000,
5239,30,0,Kilkenny,100000+,
5240,20,0,Kerry,10001 - 40000,
5241,43,1,Dublin,10001 - 40000,
5242,63,1,Cork,10001 - 40000,
5243,49,0,Dublin,10001 - 40000,
5244,48,1,Dublin,100000+,
5245,39,1,Clare,10001 - 40000,
5246,53,0,Cork,10001 - 40000,
5247,70,1,Dublin,60001 - 100000,
5248,23,0,Limerick,10001 - 40000,
5249,46,1,Kerry,60001 - 100000,
5250,60,0,Dublin,10001 - 40000,
5251,33,0,Monaghan,40001 - 60000,
5252,20,1,Mayo,10001 - 40000,
5253,66,0,Dublin,10001 - 40000,
5254,29,0,Cork,40001 - 60000,
5255,31,0,Dublin,10001 - 40000,
5256,25,1,Longford,10001 - 40000,
5257,25,1,Tipperary,100000+,
5258,52,0,Dublin,60001 - 100000,
5259,36,0,Dublin,60001 - 100000,
5260,28,0,Tipperary,10001 - 40000,
5261,68,1,Kildare,10001 - 40000,
5262,30,1,Kildare,40001 - 60000,
5263,36,0,Dublin,100000+,
5264,22,0,Dublin,10001 - 40000,
5265,57,0,Donegal,10001 - 40000,
5266,36,1,Cork,60001 - 100000,
5267,45,0,Cavan,100000+,
5268,47,1,Limerick,10001 - 40000,
5269,36,0,Dublin,60001 - 100000,
5270,51,0,Kilkenny,60001 - 100000,
5271,51,0,Offaly,100000+,
5272,62,0,Mayo,10001 - 40000,
5273,46,1,Cork,10001 - 40000,
5274,20,0,Offaly,60001 - 100000,
5275,41,0,Kerry,10001 - 40000,
5276,56,0,Dublin 8,10001 - 40000,
5277,31,1,Dublin,10001 - 40000,
5278,21,1,Dublin,100000+,
5279,36,1,Waterford,10001 - 40000,
5280,68,0,Dublin,40001 - 60000,
5281,54,1,Louth,40001 - 60000,
5282,37,1,Dublin,60001 - 100000,
5283,49,1,Donegal,100000+,
5284,21,0,Dublin,10001 - 40000,
5285,48,0,Dublin,100000+,
5286,31,1,Kildare,10001 - 40000,
5287,34,1,Limerick,10001 - 40000,
5288,38,1,Clare,60001 - 100000,
5289,39,0,Cork,40001 - 60000,
5290,24,1,Cork,10001 - 40000,
5291,23,0,Dublin,100000+,
5292,59,0,Cork,10001 - 40000,
5293,27,0,Cork,10001 - 40000,
5294,69,1,Dublin,60001 - 100000,
5295,20,1,Dublin,10001 - 40000,
5296,64,0,Kildare,0 - 10000,
5297,41,0,Dublin,10001 - 40000,
5298,23,1,Dublin,10001 - 40000,
5299,42,1,Wicklow,100000+,
5300,68,0,Donegal,60001 - 100000,
5301,67,1,Dublin,10001 - 40000,
5302,39,1,Dublin,60001 - 100000,
5303,63,1,Clare,10001 - 40000,
5304,46,1,Cork,40001 - 60000,
5305,29,1,Dublin,10001 - 40000,
5306,51,1,Clare,10001 - 40000,
5307,20,0,Dublin,100000+,
5308,68,1,Cork,10001 - 40000,
5309,55,0,Donegal,40001 - 60000,
5310,59,0,Dublin,10001 - 40000,
5311,36,1,Dublin,10001 - 40000,
5312,47,0,Carlow,10001 - 40000,
5313,46,1,Cork,10001 - 40000,
5314,52,1,Dublin,40001 - 60000,
5315,50,1,Cork,10001 - 40000,
5316,52,0,Dublin 3,60001 - 100000,
5317,39,0,Dublin,10001 - 40000,
5318,68,1,Louth,100000+,
5319,22,0,Dublin,60001 - 100000,
5320,68,0,Wicklow,10001 - 40000,
5321,45,1,Dublin,10001 - 40000,
5322,69,0,Dublin,10001 - 40000,
5323,48,0,Dublin,100000+,
5324,25,1,Meath,10001 - 40000,
5325,24,1,Donegal,60001 - 100000,
5326,56,0,Cork,40001 - 60000,
5327,23,0,Louth,10001 - 40000,
5328,21,1,Dublin,10001 - 40000,
5329,28,1,Dublin,10001 - 40000,
5330,52,0,Dublin,10001 - 40000,
5331,20,0,Cork,10001 - 40000,
5332,25,0,Dublin,60001 - 100000,
5333,45,0,Dublin,0 - 10000,
5334,62,0,Dublin,100000+,
5335,64,0,Mayo,10001 - 40000,
5336,40,0,Dublin,10001 - 40000,
5337,35,0,Dublin,10001 - 40000,
5338,41,0,Monaghan,60001 - 100000,
5339,51,0,Donegal,10001 - 40000,
5340,41,1,Kilkenny,100000+,
5341,55,0,Mayo,10001 - 40000,
5342,21,0,Limerick,100000+,
5343,21,0,Mayo,10001 - 40000,
5344,21,1,Galway,60001 - 100000,
5345,31,1,Dublin,40001 - 60000,
5346,20,1,Cork,40001 - 60000,
5347,33,1,Cork,10001 - 40000,
5348,32,1,Louth,40001 - 60000,
5349,34,1,Leitrim,100000+,
5350,21,1,Mayo,10001 - 40000,
5351,20,0,Dublin,10001 - 40000,
5352,55,1,Limerick,40001 - 60000,
5353,42,1,Tipperary,10001 - 40000,
5354,32,0,Kerry,100000+,
5355,69,1,Longford,10001 - 40000,
5356,38,0,Wicklow,100000+,
5357,20,0,Meath,60001 - 100000,
5358,24,1,Dublin,10001 - 40000,
5359,28,0,Cork,10001 - 40000,
5360,28,1,Kildare,10001 - 40000,
5361,65,1,Cork,100000+,
5362,60,0,Kilkenny,10001 - 40000,
5363,63,0,Cork,100000+,
5364,39,0,Dublin,10001 - 40000,
5365,62,0,Kerry,100000+,
5366,21,1,Offaly,10001 - 40000,
5367,40,1,Dublin,10001 - 40000,
5368,36,0,Dublin,60001 - 100000,
5369,22,1,Louth,10001 - 40000,
5370,57,0,Tipperary,60001 - 100000,
5371,50,0,Dublin,60001 - 100000,
5372,51,1,Kilkenny,10001 - 40000,
5373,62,0,Cork,10001 - 40000,
5374,32,1,Cork,10001 - 40000,
5375,20,1,Dublin,10001 - 40000,
5376,55,0,Clare,10001 - 40000,
5377,31,1,Dublin,100000+,
5378,29,1,Cork,60001 - 100000,
5379,53,1,Dublin 7,10001 - 40000,
5380,61,1,Dublin,40001 - 60000,
5381,34,0,Cork,10001 - 40000,
5382,58,1,Cork,10001 - 40000,
5383,34,0,Dublin,10001 - 40000,
5384,46,0,Dublin,100000+,
5385,39,1,Dublin,60001 - 100000,
5386,45,0,Dublin,10001 - 40000,
5387,64,0,Kerry,10001 - 40000,
5388,40,1,Dublin,10001 - 40000,
5389,31,0,Dublin,10001 - 40000,
5390,37,1,Kerry,10001 - 40000,
5391,35,1,Dublin,10001 - 40000,
5392,44,1,Clare,10001 - 40000,
5393,63,0,Dublin,10001 - 40000,
5394,52,1,Dublin,100000+,
5395,36,1,Dublin,60001 - 100000,
5396,59,1,Carlow,40001 - 60000,
5397,45,1,Cork,40001 - 60000,
5398,59,1,Louth,60001 - 100000,
5399,69,1,Clare,40001 - 60000,
5400,68,0,Clare,10001 - 40000,
5401,24,0,Galway,10001 - 40000,
5402,39,1,Dublin,10001 - 40000,
5403,63,1,Dublin,100000+,
5404,55,0,Tipperary,10001 - 40000,
5405,60,0,Dublin,10001 - 40000,
5406,52,1,Dublin,10001 - 40000,
5407,57,1,Cork,60001 - 100000,
5408,20,0,Dublin,10001 - 40000,
5409,61,0,Carlow,10001 - 40000,
5410,46,0,Dublin,10001 - 40000,
5411,60,1,Laois,10001 - 40000,
5412,63,1,Dublin,10001 - 40000,
5413,67,0,Dublin,10001 - 40000,
5414,28,0,Dublin,60001 - 100000,
5415,23,1,Dublin,10001 - 40000,
5416,20,1,Cork,10001 - 40000,
5417,50,1,Dublin,0 - 10000,
5418,38,1,Dublin,10001 - 40000,
5419,53,1,Offaly,100000+,
5420,56,1,Cork,10001 - 40000,
5421,28,1,Dublin,100000+,
5422,49,0,Cork,60001 - 100000,
5423,32,0,Cork,40001 - 60000,
5424,29,0,Dublin,60001 - 100000,
5425,31,1,Dublin,10001 - 40000,
5426,40,0,Cork,40001 - 60000,
5427,61,1,Dublin,10001 - 40000,
5428,65,0,Monaghan,100000+,
5429,51,1,Dublin,10001 - 40000,
5430,22,1,Carlow,10001 - 40000,
5431,63,0,Cork,10001 - 40000,
5432,68,1,Dublin,100000+,
5433,40,0,Dublin,100000+,
5434,70,1,Cork,10001 - 40000,
5435,47,0,Dublin,10001 - 40000,
5436,23,0,Dublin,10001 - 40000,
5437,62,1,Dublin,40001 - 60000,
5438,66,1,Dublin,10001 - 40000,
5439,59,1,Cork,100000+,
5440,21,0,Offaly,10001 - 40000,
5441,64,0,Louth,10001 - 40000,
5442,69,0,Limerick,60001 - 100000,
5443,62,0,Waterford,60001 - 100000,
5444,57,0,Cork,10001 - 40000,
5445,20,0,Dublin 7,60001 - 100000,
5446,22,1,Dublin,10001 - 40000,
5447,32,1,Clare,60001 - 100000,
5448,55,1,Dublin,40001 - 60000,
5449,32,1,Dublin,60001 - 100000,
5450,29,0,Donegal,60001 - 100000,
5451,44,0,Offaly,10001 - 40000,
5452,68,1,Dublin,40001 - 60000,
5453,36,1,Dublin,10001 - 40000,
5454,63,1,Meath,10001 - 40000,
5455,27,0,Dublin,10001 - 40000,
5456,36,0,Dublin,100000+,
5457,35,1,Dublin,100000+,
5458,60,1,Dublin,60001 - 100000,
5459,25,1,Dublin,100000+,
5460,62,1,Mayo,10001 - 40000,
5461,33,0,Waterford,40001 - 60000,
5462,62,0,Dublin,10001 - 40000,
5463,57,0,Kerry,10001 - 40000,
5464,23,1,Waterford,10001 - 40000,
5465,65,1,Dublin,10001 - 40000,
5466,57,0,Cork,10001 - 40000,
5467,64,1,Dublin,60001 - 100000,
5468,32,1,Dublin,10001 - 40000,
5469,24,0,Dublin,40001 - 60000,
5470,26,0,Meath,10001 - 40000,
5471,67,1,Dublin,10001 - 40000,
5472,43,0,Mayo,10001 - 40000,
5473,49,1,Dublin,10001 - 40000,
5474,50,1,Dublin,0 - 10000,
5475,51,0,Offaly,10001 - 40000,
5476,22,0,Dublin,10001 - 40000,
5477,47,0,Dublin,10001 - 40000,
5478,56,0,Laois,10001 - 40000,
5479,62,1,Dublin,10001 - 40000,
5480,42,1,Dublin,10001 - 40000,
5481,43,1,Waterford,10001 - 40000,
5482,24,0,Dublin,10001 - 40000,
5483,25,1,Dublin,60001 - 100000,
5484,31,1,Dublin,10001 - 40000,
5485,47,1,Dublin,100000+,
5486,54,1,Mayo,40001 - 60000,
5487,38,0,Dublin,10001 - 40000,
5488,68,1,Dublin 1,40001 - 60000,
5489,54,0,Dublin,10001 - 40000,
5490,24,0,Limerick,10001 - 40000,
5491,38,1,Mayo,100000+,
5492,48,0,Kilkenny,10001 - 40000,
5493,57,1,Offaly,60001 - 100000,
5494,65,1,Galway,10001 - 40000,
5495,35,1,Cork,10001 - 40000,
5496,23,0,Kildare,60001 - 100000,
5497,34,0,Dublin,10001 - 40000,
5498,23,0,Clare,60001 - 100000,
5499,29,0,Dublin,10001 - 40000,
5500,70,1,Dublin,100000+,
5501,50,1,Dublin,10001 - 40000,
5502,69,1,Leitrim,100000+,
5503,28,1,Cork,100000+,
5504,59,0,Cork,10001 - 40000,
5505,47,0,Dublin,10001 - 40000,
5506,56,1,Dublin,10001 - 40000,
5507,60,0,Cork,10001 - 40000,
5508,36,1,Kilkenny,10001 - 40000,
5509,51,1,Dublin,10001 - 40000,
5510,38,1,Dublin,10001 - 40000,
5511,34,0,Dublin,10001 - 40000,
5512,63,1,Mayo,100000+,
5513,27,0,Dublin,100000+,
5514,25,1,Dublin,10001 - 40000,
5515,62,1,Dublin,10001 - 40000,
5516,45,0,Dublin,10001 - 40000,
5517,44,1,Kerry,10001 - 40000,
5518,30,0,Dublin,10001 - 40000,
5519,54,1,Dublin,0 - 10000,
5520,65,0,Dublin,40001 - 60000,
5521,32,0,Kilkenny,10001 - 40000,
5522,59,1,Dublin,100000+,
5523,70,0,Cork,10001 - 40000,
5524,33,0,Carlow,60001 - 100000,
5525,38,0,Dublin,60001 - 100000,
5526,69,1,Laois,60001 - 100000,
5527,65,0,Dublin,10001 - 40000,
5528,35,1,Dublin,10001 - 40000,
5529,21,0,Leitrim,10001 - 40000,
5530,29,1,Donegal,60001 - 100000,
5531,46,1,Dublin,100000+,
5532,27,1,Dublin,10001 - 40000,
5533,51,0,Dublin,10001 - 40000,
5534,60,1,Dublin,10001 - 40000,
5535,58,1,Cork,10001 - 40000,
5536,24,0,Dublin,0 - 10000,
5537,51,0,Dublin,100000+,
5538,46,1,Kildare,10001 - 40000,
5539,24,0,Wicklow,10001 - 40000,
5540,24,1,Carlow,10001 - 40000,
5541,48,0,Offaly,10001 - 40000,
5542,33,0,Dublin,10001 - 40000,
5543,41,1,Dublin,10001 - 40000,
5544,59,0,Monaghan,10001 - 40000,
5545,24,0,Cork,10001 - 40000,
5546,68,0,Dublin,40001 - 60000,
5547,39,1,Meath,10001 - 40000,
5548,40,1,Cork,10001 - 40000,
5549,57,1,Offaly,10001 - 40000,
5550,42,1,Dublin,10001 - 40000,
5551,51,1,Dublin,40001 - 60000,
5552,42,0,Dublin,10001 - 40000,
5553,38,0,Carlow,40001 - 60000,
5554,42,1,Dublin,10001 - 40000,
5555,54,0,Longford,60001 - 100000,
5556,62,0,Clare,40001 - 60000,
5557,32,0,Leitrim,10001 - 40000,
5558,30,0,Offaly,10001 - 40000,
5559,31,0,Cork,10001 - 40000,
5560,64,0,Dublin,10001 - 40000,
5561,31,1,Dub›n,10002 - 40000,
5562,48,1,Monaghan,60001 - 100000,
5563,61,0,Kilkenny,0 - 10000,
5564,28,0,Dublin,10001 - 40000,
5565,25,0,Limerick,100000+,
5566,50,0,Dublin,100000+,
5567,51,1,Dublin,60001 - 100000,
5568,24,0,Clare,40001 - 60000,
5569,39,0,Longford,100000+,
5570,70,1,Cork,10001 - 40000,
5571,70,1,Dublin,10001 - 40000,
5572,67,1,Dublin,0 - 10000,
5573,55,1,Galway,40001 - 60000,
5574,22,0,Longford,40001 - 60000,
5575,46,1,Cork,40001 - 60000,
5576,31,1,Carlow,10001 - 40000,
5577,29,0,Dublin,10001 - 40000,
5578,49,0,Tipperary,10001 - 40000,
5579,44,1,Longford,60001 - 100000,
5580,24,0,Donegal,10001 - 40000,
5581,69,1,Dublin,60001 - 100000,
5582,43,0,Louth,40001 - 60000,
5583,65,0,Dublin,10001 - 40000,
5584,44,1,Leitrim,10001 - 40000,
5585,70,0,Clare,10001 - 40000,
5586,54,0,Cork,10001 - 40000,
5587,55,0,Kildare,10001 - 40000,
5588,39,0,Leitrim,100000+,
5589,27,1,Dublin,10001 - 40000,
5590,64,1,Dublin,60001 - 100000,
5591,31,1,Dublin,60001 - 100000,
5592,52,0,Galway,10001 - 40000,
5593,22,0,Dublin,10001 - 40000,
5594,70,1,Dublin,10001 - 40000,
5595,23,1,Laois,60001 - 100000,
5596,57,1,Dublin,40001 - 60000,
5597,23,0,Dublin,10001 - 40000,
5598,49,1,Clare,10001 - 40000,
5599,59,1,Kildare,10001 - 40000,
5600,23,0,Cork,40001 - 60000,
5601,57,1,Offaly,10001 - 40000,
5602,32,1,Louth,10001 - 40000,
5603,49,1,Dublin,10001 - 40000,
5604,50,1,Cork,60001 - 100000,
5605,51,1,Dublin,10001 - 40000,
5606,44,0,Dublin,10001 - 40000,
5607,62,0,Kildare,10001 - 40000,
5608,24,0,Wicklow,10001 - 40000,
5609,23,1,Cork,60001 - 100000,
5610,35,0,Dublin,10001 - 40000,
5611,31,0,Clare,60001 - 100000,
5612,39,0,Dublin,10001 - 40000,
5613,52,0,Dublin,100000+,
5614,31,0,Cork,10001 - 40000,
5615,36,1,Dublin,40001 - 60000,
5616,46,1,Dublin,10001 - 40000,
5617,55,0,Dublin,10001 - 40000,
5618,24,1,Cavan,10001 - 40000,
5619,68,1,Galway,10001 - 40000,
5620,34,0,Waterford,100000+,
5621,40,1,Wicklow,40001 - 60000,
5622,40,0,Galway,10001 - 40000,
5623,58,1,Dublin,10001 - 40000,
5624,23,1,Tipperary,60001 - 100000,
5625,47,1,Dublin,10001 - 40000,
5626,28,0,Cork,40001 - 60000,
5627,37,1,Donegal,60001 - 100000,
5628,63,1,Dublin,10001 - 40000,
5629,52,0,Cork,10001 - 40000,
5630,49,0,Kilkenny,40001 - 60000,
5631,50,1,Cork,10001 - 40000,
5632,51,1,Dublin,60001 - 100000,
5633,46,1,Dublin,40001 - 60000,
5634,64,1,Dublin,40001 - 60000,
5635,64,1,Laois,10001 - 40000,
5636,41,1,Dublin,100000+,
5637,51,1,Wicklow,10001 - 40000,
5638,27,0,Longford,100000+,
5639,38,1,Dublin,10001 - 40000,
5640,66,1,Laois,100000+,
5641,67,0,Cork,60001 - 100000,
5642,52,1,Louth,60001 - 100000,
5643,70,1,Cavan,10001 - 40000,
5644,21,0,Dublin,10001 - 40000,
5645,42,0,Dublin,10001 - 40000,
5646,33,0,Cork,40001 - 60000,
5647,20,1,Cork,100000+,
5648,62,1,Dublin,10001 - 40000,
5649,59,0,Wicklow,40001 - 60000,
5650,33,1,Dublin,60001 - 100000,
5651,47,0,Longford,100000+,
5652,36,0,Tipperary,10001 - 40000,
5653,64,1,Cork,100000+,
5654,52,1,Dublin,60001 - 100000,
5655,20,0,Louth,60001 - 100000,
5656,41,1,Kerry,10001 - 40000,
5657,20,0,Dublin,10001 - 40000,
5658,47,0,Dublin,10001 - 40000,
5659,61,1,Louth,10001 - 40000,
5660,42,0,Mayo,60001 - 100000,
5661,64,1,Kilkenny,10001 - 40000,
5662,67,0,Dublin,40001 - 60000,
5663,65,0,Donegal,40001 - 60000,
5664,59,0,Dublin,10001 - 40000,
5665,48,1,Clare,100000+,
5666,33,1,Dublin,40001 - 60000,
5667,63,0,Clare,100000+,
5668,45,1,Clare,10001 - 40000,
5669,23,1,Limerick,0 - 10000,
5670,43,1,Wicklow,40001 - 60000,
5671,31,0,Louth,100000+,
5672,37,1,Laois,10001 - 40000,
5673,23,1,Dublin,60001 - 100000,
5674,46,0,Cork,10001 - 40000,
5675,56,1,Cavan,10001 - 40000,
5676,20,1,Dublin,10001 - 40000,
5677,42,0,Dublin,10001 - 40000,
5678,62,0,Cork,40001 - 60000,
5679,31,0,Dublin,60001 - 100000,
5680,50,0,Mayo,40001 - 60000,
5681,43,1,Dublin,10001 - 40000,
5682,45,0,Dublin,100000+,
5683,32,1,Dublin,60001 - 100000,
5684,55,1,Dublin,10001 - 40000,
5685,60,0,Dublin,10001 - 40000,
5686,43,1,Kerry,0 - 10000,
5687,37,0,Dublin,10001 - 40000,
5688,63,1,Offaly,10001 - 40000,
5689,40,0,Dublin,10001 - 40000,
5690,69,1,Longford,0 - 10000,
5691,70,0,Kilkenny,40001 - 60000,
5692,28,1,Dublin,40001 - 60000,
5693,33,0,Dublin,10001 - 40000,
5694,66,1,Dublin,60001 - 100000,
5695,33,0,Dublin,40001 - 60000,
5696,68,1,Cork,10001 - 40000,
5697,47,1,Kildare,100000+,
5698,31,0,Dublin,40001 - 60000,
5699,56,1,Dublin,40001 - 60000,
5700,39,0,Wicklow,10001 - 40000,
5701,29,1,Clare,10001 - 40000,
5702,21,1,Dublin,100000+,
5703,70,0,Dublin,40001 - 60000,
5704,26,0,Dublin,100000+,
5705,42,1,Cork,10001 - 40000,
5706,49,0,Tipperary,10001 - 40000,
5707,38,0,Laois,10001 - 40000,
5708,60,1,Dublin,10001 - 40000,
5709,48,1,Dublin,10001 - 40000,
5710,40,1,Dublin,10001 - 40000,
5711,46,1,Longford,60001 - 100000,
5712,65,1,Dublin,10001 - 40000,
5713,58,0,Louth,100000+,
5714,26,1,Dublin,10001 - 40000,
5715,65,1,Dublin,0 - 10000,
5716,37,1,Dublin,10001 - 40000,
5717,23,1,Dublin,10001 - 40000,
5718,21,1,Dublin,100000+,
5719,22,1,Clare,100000+,
5720,65,0,Dublin,60001 - 100000,
5721,62,0,Dublin,40001 - 60000,
5722,50,0,Wicklow,40001 - 60000,
5723,26,0,Cork,10001 - 40000,
5724,70,0,Limerick,60001 - 100000,
5725,57,0,Dublin,40001 - 60000,
5726,26,1,Dublin,10001 - 40000,
5727,49,1,Dublin,10001 - 40000,
5728,57,1,Dublin,10001 - 40000,
5729,44,1,Dublin,60001 - 100000,
5730,54,0,Offaly,60001 - 100000,
5731,34,1,Cork,60001 - 100000,
5732,30,0,Longford,10001 - 40000,
5733,36,0,Galway,60001 - 100000,
5734,25,1,Cork,10001 - 40000,
5735,30,1,Cork,10001 - 40000,
5736,36,1,Dublin,10001 - 40000,
5737,70,1,Dublin,60001 - 100000,
5738,33,0,Dublin,100000+,
5739,57,1,Carlow,10001 - 40000,
5740,53,1,Wicklow,10001 - 40000,
5741,32,0,Dublin,10001 - 40000,
5742,33,1,Cork,60001 - 100000,
5743,37,1,Dublin,100000+,
5744,28,1,Dublin,60001 - 100000,
5745,31,0,Dublin,40001 - 60000,
5746,49,0,Louth,10001 - 40000,
5747,24,1,Dublin,10001 - 40000,
5748,60,0,Dublin,60001 - 100000,
5749,21,1,Cork,100000+,
5750,21,1,Carlow,10001 - 40000,
5751,30,0,Dublin,10001 - 40000,
5752,58,0,Cork,10001 - 40000,
5753,59,1,Longford,10001 - 40000,
5754,47,1,Donegal,60001 - 100000,
5755,67,1,Waterford,10001 - 40000,
5756,23,0,Longford,10001 - 40000,
5757,45,0,Louth,10001 - 40000,
5758,32,1,Dublin,10001 - 40000,
5759,37,1,Dublin,100000+,
5760,67,0,Dublin,10001 - 40000,
5761,52,0,Clare,60001 - 100000,
5762,25,1,Meath,10001 - 40000,
5763,29,1,Laois,100000+,
5764,27,1,Limerick,10001 - 40000,
5765,30,1,Dublin,10001 - 40000,
5766,29,0,Dublin,10001 - 40000,
5767,23,0,Cork,10001 - 40000,
5768,66,1,Dublin,10001 - 40000,
5769,42,1,Kildare,10001 - 40000,
5770,65,0,Dublin,10001 - 40000,
5771,60,1,Clare,10001 - 40000,
5772,44,1,Wicklow,10001 - 40000,
5773,61,1,Dublin,40001 - 60000,
5774,25,0,Dublin,10001 - 40000,
5775,48,0,Offaly,60001 - 100000,
5776,32,0,Waterford,0 - 10000,
5777,54,0,Dublin,10001 - 40000,
5778,65,0,Monaghan,10001 - 40000,
5779,23,0,Dublin,10001 - 40000,
5780,51,1,Dublin,10001 - 40000,
5781,50,1,Clare,10001 - 40000,
5782,50,0,Cork,60001 - 100000,
5783,59,0,Dublin,100000+,
5784,21,1,Cavan,10001 - 40000,
5785,22,1,Dublin,100000+,
5786,50,0,Cork,40001 - 60000,
5787,37,1,Dublin,40001 - 60000,
5788,26,0,Cork,60001 - 100000,
5789,43,0,Dublin,100000+,
5790,70,1,Limerick,10001 - 40000,
5791,44,1,Cork,10001 - 40000,
5792,39,1,Dublin,10001 - 40000,
5793,70,0,Dublin,100000+,
5794,69,0,Dublin,100000+,
5795,41,0,Louth,10001 - 40000,
5796,53,1,Dublin,100000+,
5797,37,1,Monaghan,100000+,
5798,58,1,Dublin,40001 - 60000,
5799,52,0,Louth,10001 - 40000,
5800,52,0,Kildare,60001 - 100000,
5801,28,0,Dublin,10001 - 40000,
5802,22,0,Mayo,10001 - 40000,
5803,65,0,Dublin,100000+,
5804,36,0,Laois,60001 - 100000,
5805,66,1,Dublin,10001 - 40000,
5806,25,1,Carlow,40001 - 60000,
5807,30,1,Cork,10001 - 40000,
5808,28,0,Carlow,40001 - 60000,
5809,24,0,Dublin,10001 - 40000,
5810,67,1,Cork,0 - 10000,
5811,35,0,Clare,10001 - 40000,
5812,67,0,Kilkenny,10001 - 40000,
5813,40,0,Dublin,100000+,
5814,54,0,Monaghan,10001 - 40000,
5815,66,1,Dublin,10001 - 40000,
5816,23,0,Dublin,40001 - 60000,
5817,32,0,Dublin,0 - 10000,
5818,27,0,Dublin,10001 - 40000,
5819,64,1,Offaly,60001 - 100000,
5820,56,1,Dublin,10001 - 40000,
5821,42,1,Cork,10001 - 40000,
5822,44,1,Dublin,10001 - 40000,
5823,20,1,Cork,10001 - 40000,
5824,28,0,Louth,10001 - 40000,
5825,67,1,Dublin,60001 - 100000,
5826,36,0,Dublin,40001 - 60000,
5827,35,1,Donegal,40001 - 60000,
5828,49,1,Meath,60001 - 100000,
5829,70,1,Dublin,40001 - 60000,
5830,30,0,Cork,10001 - 40000,
5831,20,0,Dublin,40001 - 60000,
5832,36,0,Cork,10001 - 40000,
5833,33,1,Dublin,100000+,
5834,30,0,Waterford,10001 - 40000,
5835,41,1,Cork,10001 - 40000,
5836,30,0,Meath,10001 - 40000,
5837,60,1,Cork,0 - 10000,
5838,52,1,Louth,10001 - 40000,
5839,42,1,Dublin,10001 - 40000,
5840,58,0,Cork,10001 - 40000,
5841,30,1,Dublin,10001 - 40000,
5842,56,0,Offaly,0 - 10000,
5843,24,1,Mayo,60001 - 100000,
5844,52,0,Dublin,10001 - 40000,
5845,68,1,Offaly,10001 - 40000,
5846,28,1,Dublin,60001 - 100000,
5847,60,0,Donegal,100000+,
5848,58,0,Dublin,10001 - 40000,
5849,40,1,Clare,10001 - 40000,
5850,58,0,Dublin,10001 - 40000,
5851,57,1,Louth,100000+,
5852,49,0,Dublin,60001 - 100000,
5853,44,1,Dublin,0 - 10000,
